NUM_GENES	H2GE	EQTL_H2	CORRELATION	NUM_GWAS	LASSO_POWER	PRSCSx_POWER	MAGEPRO_POWER	METRO_POWER	LASSO_ACCURACY	PRSCSx_ACCURACY	MAGEPRO_ACCURACY	METRO_ACCURACY	LASSO_SEM	PRSCSx_SEM	MAGEPRO_SEM	METRO_SEM	LASSO_R2	PRSCSx_R2	MAGEPRO_R2	METRO_R2	LASSO_R2_SEM	PRSCSx_R2_SEM	MAGEPRO_R2_SEM	METRO_R2_SEM
896	0.0001	0.05	0.8	100000	0.012276785714285714	0.012276785714285714	0.020089285714285716	0.004464285714285714	0.5085971412453729	0.5014503176252821	0.5314364043477255	0.48867847008694415	0.014827903357818592	0.014717656707765675	0.014636583632921757	0.01472744958737432	0.03175137997786876	0.03140579815930561	0.03410639640540788	0.030486489869956366	0.001322667882106768	0.0013115976993062074	0.0013530908599551606	0.0012719268451698428
897	0.0001	0.05	0.8	600000	0.40468227424749165	0.391304347826087	0.4604236343366778	0.568561872909699	0.5079657249699487	0.5008156921346615	0.5303043435324192	0.5721377197523403	0.014821606291564057	0.014711378513746444	0.014643595044152672	0.014751452499438246	0.031723962182073226	0.031374706143342604	0.034051803835157574	0.039294757430838545	0.0013215083319727766	0.00131050300254912	0.0013523005364069049	0.0014072870174355635
673	0.0001	0.1	0.2	20000	0.0014858841010401188	0.0014858841010401188	0.0014858841010401188	0.0	0.6115016401304242	0.6157668970667194	0.6406141430004942	0.4081285433508376	0.015230729712118288	0.01526806966028342	0.015049209503559185	0.014849598147169657	0.06812852250100813	0.06913243474579711	0.07369314422207193	0.03572308303049244	0.0024068580003422137	0.002459907572782548	0.0025290353865116658	0.0016052250636845677
674	0.0001	0.1	0.2	100000	0.03560830860534125	0.03857566765578635	0.040059347181008904	0.001483679525222552	0.6112698019306952	0.6148683534445781	0.6398375466235212	0.4800505690128724	0.015235093726354268	0.015262361690062523	0.015049005015823869	0.015342758598755888	0.06779721423078662	0.06871678292367327	0.07324384751828368	0.04544369676417016	0.00239089472516681	0.0024415289243496425	0.0025091496148672617	0.0019287355250819764
672	0.0001	0.1	0.2	600000	0.7619047619047619	0.7529761904761905	0.8035714285714286	0.6220238095238095	0.6139009923885911	0.6176629729280252	0.6427678713924224	0.607178573344458	0.015237393079080636	0.015264555260623265	0.015059642796500017	0.015063272719689269	0.0679141868714577	0.0688852659434118	0.0734908459474515	0.06318260505129497	0.00237978432555281	0.0024291618557027886	0.002503423519697059	0.0022217705578193594
673	0.0001	0.1	0.8	20000	0.0029717682020802376	0.0014858841010401188	0.0	0.0	0.6305550492732764	0.6136454204478601	0.6774085488590773	0.4528839117558103	0.014861244891170607	0.015113306483146668	0.01442261244093087	0.015186774153920123	0.06777666140926475	0.06573683049295823	0.0748230495785864	0.041475834025966454	0.002284994081992239	0.0022655079815604917	0.0023044957731947276	0.0018019053979403403
672	0.0001	0.1	0.8	100000	0.05654761904761905	0.044642857142857144	0.07142857142857142	0.004464285714285714	0.6276142475688736	0.6106117142766574	0.6744902248482245	0.5248141531172333	0.01488006435032275	0.015130567017634598	0.014457238023109033	0.01534888510083093	0.06728998497626215	0.06518460651804484	0.07435640836442332	0.050136451298428926	0.0022687589415179257	0.002247439504875205	0.0022980102633404346	0.001986236301873525
672	0.0001	0.1	0.8	600000	0.7782738095238095	0.7514880952380952	0.8392857142857143	0.6815476190476191	0.6291407995567221	0.6123032346890148	0.6760499013052844	0.6449155716579626	0.014868876413440998	0.015110956663142298	0.014427867258947917	0.014716027151309517	0.0676436978846364	0.06559099240541733	0.074640503841313	0.06971907036788663	0.002286963054850828	0.002266574579000751	0.0023052743558783393	0.0023020259634230736
956	0.001	0.01	0.2	20000	0.010460251046025104	0.010460251046025104	0.008368200836820083	0.010460251046025104	0.4510650233881581	0.45106926273194736	0.45601510756392444	0.4712624304674582	0.017394471413691718	0.01723634728243468	0.017502951882767924	0.017871159547768443	0.017726480161696385	0.01723730659393225	0.01819659184345062	0.01779498452999022	0.0007982381927416387	0.0007755760888686847	0.0008120768430677225	0.000747193285115151
956	0.001	0.01	0.2	100000	0.08577405857740586	0.08263598326359832	0.09205020920502092	0.8629707112970711	0.4510650233881581	0.45106926273194736	0.45601510756392444	0.47463229718661615	0.017394471413691718	0.01723634728243468	0.017502951882767924	0.018270131329083412	0.017726480161696385	0.01723730659393225	0.01819659184345062	0.0203687992681834	0.0007982381927416387	0.0007755760888686847	0.0008120768430677225	0.0009102212578889005
956	0.001	0.01	0.2	600000	0.3399581589958159	0.34414225941422594	0.35355648535564854	1.0	0.4510650233881581	0.45106926273194736	0.45601510756392444	0.5243057632004099	0.017394471413691718	0.01723634728243468	0.017502951882767924	0.018168755762497622	0.017726480161696385	0.01723730659393225	0.01819659184345062	0.0234003854353964	0.0007982381927416387	0.0007755760888686847	0.0008120768430677225	0.0009547504652496159
963	0.001	0.01	0.8	20000	0.009345794392523364	0.007268951194184839	0.01142263759086189	0.012461059190031152	0.46391261940365175	0.462759435181703	0.46262514691179224	0.4840293895807583	0.01772437194952678	0.017685858322844427	0.017680717619191495	0.018105971825183094	0.01831602782804892	0.017970142434910172	0.018498056951697726	0.018457737068366332	0.0007874341901545213	0.0007875209092454229	0.0007946059277597732	0.0007590461032194363
964	0.001	0.01	0.8	100000	0.09024896265560166	0.08609958506224066	0.10684647302904564	0.8620331950207469	0.46308018846573945	0.46192956366680094	0.4617951360349548	0.5097912555390408	0.017710597804665253	0.017672078843557915	0.01766696002101148	0.017877104032212036	0.018298284807064826	0.017952770657066557	0.01848012510382188	0.02202582904143084	0.000786817006951071	0.0007868953307876678	0.0007939837378927553	0.0009910439725709656
962	0.001	0.01	0.8	600000	0.3399168399168399	0.3700623700623701	0.37422037422037424	1.0	0.46290113377988507	0.4617457737386496	0.46161123209464466	0.5301094531861766	0.017728906202741375	0.017690131703538073	0.01768495822884107	0.018310077405513638	0.018289215049981586	0.017960376517540646	0.018451191109691074	0.023823711051657814	0.0007877960488683045	0.0007882793458984617	0.000794047635290069	0.0010221421264560429
877	0.001	0.05	0.2	20000	0.10148232611174458	0.09578107183580388	0.11288483466362599	0.02280501710376283	0.4526525143413588	0.44823228453560493	0.4659600512289398	0.46089571985315075	0.01473083947376115	0.014632436751612354	0.014834363740593923	0.014691720980388954	0.030238888162110417	0.03007863887572585	0.03140346722746507	0.030003096491643105	0.001267096575088	0.0012745881383795252	0.0013012985388818157	0.0012970902993801263
874	0.001	0.05	0.2	100000	0.5423340961098398	0.5366132723112128	0.5812356979405034	0.8981693363844394	0.45314464457145787	0.44851428676394556	0.4663573955753042	0.5705700368124504	0.014781206064671098	0.01468885879829912	0.014891039032114152	0.015068892608217784	0.03026332936300472	0.03008919888403869	0.031421789550474075	0.04153580893255754	0.001270718593697478	0.0012784579842224396	0.0013053639273035292	0.0014908392260639441
880	0.001	0.05	0.2	600000	0.8727272727272727	0.8920454545454546	0.9159090909090909	1.0	0.4515045574922948	0.44710420357618536	0.4647719855320705	0.6630354181152369	0.014712272579492114	0.014613555149858916	0.014816917493799825	0.01387557467330431	0.03017298890793632	0.03001297537904719	0.03133307214060842	0.05465896479483201	0.0012635247298552253	0.0012709699017755607	0.0012976654056550813	0.0017151711662149044
891	0.001	0.05	0.8	20000	0.09090909090909091	0.08305274971941638	0.11896745230078563	0.02244668911335578	0.46597546770682424	0.46548346389478706	0.4856784410627338	0.5216923584544714	0.01450687516115219	0.014615219472801783	0.014646950219993701	0.014470723902429821	0.028877822486932152	0.02945346716527847	0.030985479081938366	0.032893841700655034	0.001220308450506139	0.001269562200070462	0.001275423205636103	0.001284309839445899
891	0.001	0.05	0.8	100000	0.5342312008978676	0.5218855218855218	0.5757575757575758	0.9169472502805837	0.46660942993831617	0.46604654240465654	0.48650827484787035	0.6037303119176398	0.014515211048406204	0.014622433235983473	0.014662582207465363	0.014431568859832506	0.02891528752517006	0.029486091207541847	0.031035198194684335	0.04404867162323943	0.0012209918596834787	0.0012701217959837665	0.0012764780014603895	0.0015397423116990676
890	0.001	0.05	0.8	600000	0.8730337078651685	0.8898876404494382	0.9157303370786517	1.0	0.4675946842890137	0.4670511923056669	0.4875242372957104	0.6678220250714239	0.014508973390171077	0.014616093875753735	0.014655207411747705	0.013989776495945168	0.02897917420307344	0.0295539644557731	0.031100592615542377	0.05583066337165634	0.001221938973559114	0.0012711665073139508	0.0012774238272520236	0.0018307394773736832
664	0.001	0.1	0.2	20000	0.23795180722891565	0.25903614457831325	0.3042168674698795	0.02710843373493976	0.6237295979950662	0.6264668173999085	0.6447179196119338	0.5267658186184615	0.014898305381594175	0.014720556005404306	0.01460691457974056	0.01499729613252273	0.07010790955068108	0.07065227692360256	0.07487008960996241	0.05111162785225449	0.0022735981652133616	0.0023351562637772805	0.002399406594542937	0.0019106420839372403
665	0.001	0.1	0.2	100000	0.8842105263157894	0.881203007518797	0.9007518796992481	0.9503759398496241	0.6228824482465337	0.6249640125557542	0.6451917182220921	0.655591222458694	0.014836347705568442	0.014635712829371485	0.014541520957181326	0.01405019127883737	0.06983262609317993	0.07037990225056547	0.07472172379850019	0.07019581165969513	0.0022582700427761985	0.00231905611351639	0.0023844203210739647	0.0022092006435001092
670	0.001	0.1	0.2	600000	0.9880597014925373	0.991044776119403	0.9940298507462687	1.0	0.6241089976658045	0.6262655177019242	0.6462920108498552	0.7375063485156004	0.01476972906603394	0.014577494104526132	0.014482319451608437	0.012642806406219917	0.06999175606824061	0.07053284652853489	0.074887594166169	0.08916127146105063	0.0022531389317401187	0.0023165935341462928	0.0023781196502867382	0.0024376876618668218
651	0.001	0.1	0.8	20000	0.23348694316436253	0.23195084485407066	0.282642089093702	0.053763440860215055	0.6349968882298525	0.6247147064938233	0.6630050922829582	0.5510884782396974	0.015015730541872706	0.014944938347627473	0.014591644349073262	0.015363537812824611	0.07156368326865827	0.07031425784274895	0.07576776075219381	0.05548431494718267	0.0024151056563888385	0.0024199160920468613	0.0024511611739132413	0.00211160755851203
